variant_A,variant_B,ces_A0,ces_B0,ces_A_on_B,ces_B_on_A,p_A_change,p_B_change,p_epistasis,expected_nAB_epistasis,expected_nAB_null,AB_epistatic_ratio,ces_A_null,ces_B_null,nA0,nB0,nAB,n00,n_total,ci_low_95_ces_A0,ci_high_95_ces_A0,ci_low_95_ces_B0,ci_high_95_ces_B0,ci_low_95_ces_A_on_B,ci_high_95_ces_A_on_B,ci_low_95_ces_B_on_A,ci_high_95_ces_B_on_A
ADGRG4,BAP1,530.289990824501,0.001,1657.91725282493,5817.88601457479,0.999998495055276,0.70815330503748,0.00163472902882705,1.85449555445963,0.0824064947255017,22.5042402378235,530.094973779451,114.140560941429,9,0,2,264,275,275.34561676107,908.264542896643,,119.343034334889,,,935.940664804668,19806.5379060141
ADGRG4,BRAF,482.737531437476,409.324207112214,22008.0538771715,0.001,0.896798991036449,0.996683824335073,0.137153634494596,1.01878340241678,0.0830428014715458,12.2681723685087,530.094973778219,401.384622451113,10,1,1,263,275,241.877319472401,846.749792088179,68.0612380039026,1263.96061947281,1082.57247407595,352332.155800382,,35258.5340915223
ADGRG4,BRCA2,530.16645390214,0.001,7615.77010744382,33916.5113574842,0.999998262904046,0.656270013328266,1.33355289397554e-06,3.96791120590041,0.166867073065762,23.7788746035994,530.094973780378,528.27640552737,7,0,4,264,275,275.282260466434,908.049196653729,,331.168649196232,,,9837.61467027826,93373.1779316147
ADGRG4,CDH8,436.47002602035,155.326976374709,13182.4549294582,0.001,0.818011675365572,0.984550761413977,0.0408478021107546,2.07923743647009,0.247925154845837,8.38655294079774,530.094973779622,152.130479668061,9,3,2,261,275,209.718701836128,786.887143831853,55.6973731799717,333.873099486526,1997.27876818115,58670.4749592647,,5923.26772493738
ADGRG4,CSMD3,394.602111063433,645.246193355308,5882.14121785788,0.001,0.756055887486636,0.976210464390551,0.0519091938915929,3.32913737893207,0.693857162004907,4.79801544357126,530.094973780936,634.868425786903,8,13,3,251,275,180.313704876186,734.608983740782,378.435094805306,1015.15960309195,1419.04191729144,16415.61329239,,10826.2954511421
ADGRG4,CTNNA2,437.950612045149,211.970537697802,9012.60604297608,0.001,0.729039028235845,0.974160596511346,0.0746407271905986,2.2100031500158,0.338670972861766,6.52551687952851,530.094973779937,207.55519695245,9,5,2,259,275,210.429040305026,789.561457303144,91.0746651965452,409.983398035715,1416.78344539333,33499.4960620135,,5650.97723564464
ADGRG4,CUBN,534.098969797483,132.640170125954,0.001,6728.17788892166,0.981434251185591,0.928205701194457,0.0039013280129533,2.88238699043322,0.278770948524312,10.3396247194741,530.094973780936,260.554760555995,8,3,3,261,275,277.315343227863,914.820777234479,32.9850118718919,343.973059690893,,30066.9853957001,1581.45498139462,20255.896770291
ADGRG4,DMXL1,387.665903438906,1303.69875049549,20668.2630237466,0.001,0.741297784854471,0.985788676744617,0.00232199238009751,2.94316949803803,0.247603097816403,11.8866424693135,530.094973779622,1281.33893192483,8,3,3,261,275,177.158550591648,721.706584951917,518.126728788165,2641.78610861304,4546.4442552331,82172.1054916239,,54156.3419056825
ADGRG4,DMXL2,389.171512837259,967.915845003042,13288.8551058205,0.001,0.596139516690445,0.966490243322107,0.00677404472047741,3.14408964708994,0.360413892447696,8.7235528734404,530.094973780936,949.76829266865,8,5,3,259,275,177.834752631147,724.472599288119,442.296719005974,1801.87471948322,3059.33344233396,43156.4034693608,,25986.4293117573
ADGRG4,DNAH5,323.969139070489,336.555581904123,4120.1226210361,0.001,0.739488034951575,0.979265991866389,0.390172471876304,1.22800715474341,0.258819211617948,4.74465224998873,383.197178058839,330.771237803232,5,6,1,192,204,116.169263931645,696.363099567196,144.599655676216,650.969427332196,228.31484847043,20569.8115208977,,9486.65360378617
