variant_A,variant_B,ces_A0,ces_B0,ces_A_on_B,ces_B_on_A,p_A_change,p_B_change,p_epistasis,expected_nAB_epistasis,expected_nAB_null,AB_epistatic_ratio,ces_A_null,ces_B_null,nA0,nB0,nAB,n00,n_total,ci_low_95_ces_A0,ci_high_95_ces_A0,ci_low_95_ces_B0,ci_high_95_ces_B0,ci_low_95_ces_A_on_B,ci_high_95_ces_A_on_B,ci_low_95_ces_B_on_A,ci_high_95_ces_B_on_A
FBXW7,FGFR2,581.7478103224,817.883843960546,0.001,0.001,0.818614873836358,0.800700074351929,0.655477918414568,6.24853112996329e-07,0.411812011864603,1.51732609781614e-06,573.44640374414,810.870493136495,14,26,0,890,930,327.728784513519,941.878979439654,542.416790332407,1173.7976749271,,5614.71797790257,,7191.44884658719
FBXW7,GNAS,537.360006797739,411.851569864803,4449.03264916955,0.001,0.947381156219727,0.990023699772481,0.528440083896719,0.95617685382765,0.255251835948204,3.74601361935622,573.44640373021,408.168855159472,13,14,1,902,930,295.601542047532,884.643606107327,236.999665735548,656.834997897177,250.722364984012,20561.0353271755,,10352.5936476359
FBXW7,IDH2,582.443908531295,5443.8851771201,0.001,27257.0014734522,0.991287201768255,0.966720238703944,0.731624232569693,1.01396902829446,0.428341788236432,2.36719614135519,573.44640375944,5593.90768089975,13,29,1,887,930,328.113987235443,942.984337464924,3695.23047649457,7672.79243892508,,8964.03467263767,1536.22360490314,125978.037340577
FBXW7,KMT2C,549.86565397187,280.955805242523,2699.02282129194,515.740846343772,0.959242004105678,0.997902841100651,0.607068231939682,1.0265485347541,0.325393382249717,3.154792293736,573.446403749186,282.750745037949,13,19,1,897,930,302.940919210234,903.660683049143,173.90139164821,424.535701055486,,15751.8419387619,,6667.04845837195
FBXW7,KRAS,620.770846079413,8328.59680704909,0.001,28888.1373358263,0.873972533348119,0.759584310484807,0.619095671318419,3.01157418568513,1.8720782386372,1.6086796606735,573.446403728187,8476.28103414804,11,122,3,794,930,349.693799367436,1005.13678451975,6935.69478960864,9896.84689129104,,2353.46905733455,6951.47357530201,81248.4334835797
FBXW7,MED12,560.146917753729,339.252500255188,1988.01200715428,4624.87769113307,0.994062277291159,0.870429982289278,0.089171017812899,1.89796115778365,0.266001560853568,7.13515045435566,573.446403762492,372.914615768641,12,14,2,902,930,308.929039591963,917.978640769755,191.455306389291,548.200812284639,,19976.1749391641,,17823.2282852049
FBXW7,NF1,578.346724699845,338.941100394583,165.35817131347,2279.15996196225,0.998238225436592,0.913057532238899,0.591338812793973,0.971787958607279,0.300649915536139,3.23229080864474,573.446403749186,355.1160146263,13,17,1,899,930,325.016676275733,937.524511847516,202.274235621576,526.528773412476,,11972.5012496817,37.723475333333,10950.8896194447
FBXW7,NRAS,582.255903502409,4715.81858830418,0.001,0.001,0.808534225313083,0.811389024747202,0.656047962478753,4.17943975561299e-07,0.420028689902318,9.95036733463363e-07,573.446403745825,4680.45591309573,14,28,0,888,930,328.015204563617,942.700590029236,3177.68212710174,6684.74992665428,,5276.79187106558,,44104.8269416423
FBXW7,PBRM1,586.906742723414,776.77770003904,0.001,2665.3645377875,0.976719323485856,0.953559504200421,0.872269459025403,0.909326863738398,0.551663393822434,1.64833642021766,573.446403734303,793.894769766182,13,32,1,884,930,330.63209622962,950.249147187103,537.761902625803,1077.90779175879,,5996.70661201297,149.79336685284,12462.1641001537
FBXW7,PIK3CA,588.649987081533,1017.67553971252,0.001,0.001,0.694719085055781,0.672868042145793,0.467487671250059,9.81840166046702e-07,0.698047943904686,1.4065511898145e-06,573.446403744115,1008.20815974622,14,43,0,873,930,331.613713915291,953.067563335315,742.986296939666,1352.95666038529,,3085.60103083784,,5013.73648604219
