variant_A,variant_B,ces_A0,ces_B0,ces_A_on_B,ces_B_on_A,p_A_change,p_B_change,p_epistasis,expected_nAB_epistasis,expected_nAB_null,AB_epistatic_ratio,ces_A_null,ces_B_null,nA0,nB0,nAB,n00,n_total,ci_low_95_ces_A0,ci_high_95_ces_A0,ci_low_95_ces_B0,ci_high_95_ces_B0,ci_low_95_ces_A_on_B,ci_high_95_ces_A_on_B,ci_low_95_ces_B_on_A,ci_high_95_ces_B_on_A
DNAH5,LAMA1,327.901762383022,43.9549021009922,0.001,0.001,0.960189401904479,0.979399179598212,0.940412100437081,6.94480489174358e-07,0.0515752368978034,1.34653863161206e-05,325.220922393491,43.0432146031257,5,1,0,119,125,117.575191920025,704.886737819653,2.50787315223662,193.546326462572,,26733.375542459,,4382.59312939036
DNAH5,LAMA2,330.816735599544,241.226167432639,0.001,0.001,0.919220383510921,0.959320621485698,0.88184225060966,3.84599176262834e-07,0.101715068831853,3.78114256500794e-06,325.220922394612,236.199934478913,5,2,0,118,125,118.613040734317,711.213014627711,40.1080860183366,744.998863723873,,9400.71134124593,,12045.0589417135
DNAH5,LRP1B,338.718969606369,164.081513017649,0.001,0.001,0.818013852445588,0.876979310800504,0.717453196753877,1.38601152751758e-06,0.281667990235648,4.92072786246679e-06,325.220922393853,160.446570804604,5,6,0,114,125,121.435806795072,728.314385569504,65.2036988459861,332.593864476003,,3366.79405548164,,2547.60872098658
DNAH5,LRP2,329.993406654291,160.295601994187,0.001,0.001,0.930658863274753,0.957302828179492,0.890934833411468,4.81618229479855e-07,0.0986844851777894,4.88038447596068e-06,325.220922393491,156.800005078906,5,2,0,118,125,118.319016881996,709.429053275846,26.6523272719819,495.038251710743,,11772.6271241907,,7528.66261369873
DNAH5,LRRIQ1,326.030535744138,239.279975542927,0.001,0.001,0.987852432151714,0.980795697992426,0.968882069478991,1.89209985211776e-07,0.0503858499686599,3.75522066868903e-06,325.220922393112,234.678177131627,5,1,0,119,125,116.906852955551,700.816311562704,13.652815377831,1053.61820819032,,90129.7659788993,,25746.1398818869
DNAH5,MACF1,332.724350636002,557.385615950729,0.001,0.001,0.89351927850347,0.960500226530813,0.85824705726754,2.61736600524164e-07,0.102808863281172,2.54585638018717e-06,325.220922393112,546.029779640603,5,2,0,118,125,119.291235316798,715.377291125096,92.6728867858001,1721.52273613381,,6782.10704083257,,29051.8355125147
DNAH5,MED12,329.092866155583,179.369100904111,0.001,0.001,0.943273485756367,0.977987394019053,0.92251609283686,2.28399913660901e-07,0.0505647029352308,4.51698319979181e-06,325.220922393112,175.381149607909,5,1,0,119,125,117.996744159944,707.487853769372,10.2342066333754,789.874772836222,,18429.5658613669,,16751.5729661117
DNAH5,NF1,337.762367233177,1215.18802127972,0.001,12068.299139977,0.947164810336574,0.668491553278324,0.458355764790946,1.23960394331672,0.336320562701011,3.68578101012138,325.220922394632,1396.72522695582,4,6,1,114,125,121.09733488435,726.212221583281,482.907119802577,2463.09495977264,,5740.97146216368,658.186585117589,65394.2159699124
DNAH5,NRAS,327.857274933664,4389.33103248667,0.001,0.001,0.960839001318046,0.96414438359331,0.926390800973915,1.30482572174373e-07,0.0766433324675746,1.70246475425082e-06,325.220922393112,4309.65905851949,5,2,0,118,125,117.559898706529,704.763979921123,729.83872437716,13554.4163406687,,19810.7345341306,,246229.319898838
DNAH5,PBRM1,325.337614809666,0.001,2458.74081230018,14524.3076528656,0.999999211706081,0.653248742411878,0.0346956350330574,1.22611557809586,0.0509083117747993,24.0847817448704,325.220922393112,242.475384174142,4,0,1,120,125,116.659591233646,699.313890836963,,536.458777156157,,,791.620744943948,79385.5251999247
DNAH5,PEG3,,,,,,,,,,,,,5,0,0,120,125,,,,,,,,
